Epoch,Train Error,Test Error
1360,0.135,0.145
1361,0.141,0.143
1362,0.144,0.154
1363,0.132,0.145
1364,0.132,0.133
1365,0.126,0.14
1366,0.115,0.125
1367,0.155,0.168
1368,0.14,0.153
1369,0.141,0.139
1370,0.14,0.159
1371,0.126,0.149
1372,0.121,0.129
1373,0.106,0.108
1374,0.132,0.146
1375,0.137,0.156
1376,0.116,0.139
1377,0.14,0.138
1378,0.134,0.154
1379,0.124,0.148
1380,0.165,0.163
1381,0.154,0.17
1382,0.134,0.143
1383,0.134,0.153
1384,0.149,0.153
1385,0.133,0.163
1386,0.127,0.149
1387,0.139,0.147
1388,0.135,0.144
1389,0.132,0.129
1390,0.13,0.139
1391,0.118,0.137
1392,0.135,0.128
1393,0.171,0.16
1394,0.148,0.165
1395,0.197,0.198
1396,0.156,0.172
1397,0.112,0.14
1398,0.126,0.132
1399,0.143,0.161
1400,0.125,0.129
1401,0.139,0.157
1402,0.146,0.161
1403,0.127,0.145
1404,0.14,0.144
1405,0.139,0.151
1406,0.121,0.149
1407,0.153,0.156
1408,0.153,0.157
1409,0.111,0.111
1410,0.125,0.128
1411,0.162,0.164
1412,0.127,0.144
1413,0.122,0.125
1414,0.113,0.115
1415,0.133,0.118
1416,0.124,0.136
1417,0.144,0.155
1418,0.141,0.146
1419,0.151,0.151
1420,0.148,0.139
1421,0.148,0.137
1422,0.122,0.143
1423,0.112,0.139
1424,0.144,0.176
1425,0.155,0.159
1426,0.12,0.137
1427,0.128,0.119
1428,0.143,0.15
1429,0.136,0.135
1430,0.117,0.14
1431,0.13,0.139
1432,0.128,0.157
1433,0.134,0.136
1434,0.137,0.145
1435,0.14,0.164
1436,0.148,0.163
1437,0.159,0.166
1438,0.121,0.141
1439,0.147,0.169
1440,0.128,0.13
1441,0.124,0.129
1442,0.142,0.156
1443,0.123,0.132
1444,0.122,0.118
1445,0.157,0.167
1446,0.148,0.146
1447,0.125,0.147
1448,0.154,0.158
1449,0.154,0.163
1450,0.161,0.181
1451,0.131,0.145
1452,0.136,0.15
1453,0.142,0.135
1454,0.132,0.136
1455,0.158,0.153
1456,0.152,0.138
1457,0.125,0.139
1458,0.166,0.177
1459,0.123,0.129
1460,0.146,0.15
1461,0.139,0.149
1462,0.127,0.128
1463,0.137,0.153
1464,0.124,0.144
1465,0.137,0.147
1466,0.147,0.148
1467,0.131,0.154
1468,0.124,0.145
1469,0.134,0.163
1470,0.123,0.135
1471,0.151,0.165
1472,0.133,0.165
1473,0.155,0.161
1474,0.122,0.144
1475,0.121,0.129
1476,0.155,0.171
1477,0.198,0.196
1478,0.124,0.153
1479,0.137,0.152
1480,0.141,0.139
1481,0.146,0.141
1482,0.144,0.164
1483,0.19,0.193
1484,0.118,0.131
1485,0.146,0.154
1486,0.117,0.139
1487,0.128,0.137
1488,0.137,0.143
1489,0.134,0.131
1490,0.158,0.18
1491,0.121,0.143
1492,0.127,0.132
1493,0.117,0.132
1494,0.142,0.15
1495,0.122,0.128
1496,0.146,0.146
1497,0.117,0.142
1498,0.163,0.166
1499,0.126,0.144
1500,0.167,0.181
1501,0.13,0.135
1502,0.126,0.137
1503,0.139,0.137
1504,0.132,0.155
1505,0.128,0.129
1506,0.136,0.134
1507,0.141,0.139
1508,0.153,0.174
1509,0.182,0.201
1510,0.126,0.132
1511,0.129,0.153
1512,0.129,0.148
1513,0.128,0.128
1514,0.13,0.144
1515,0.147,0.18
1516,0.173,0.168
1517,0.161,0.17
1518,0.149,0.154
1519,0.164,0.17
1520,0.121,0.137
1521,0.136,0.149
1522,0.139,0.158
1523,0.148,0.153
1524,0.118,0.137
1525,0.137,0.16
1526,0.151,0.17
1527,0.137,0.144
1528,0.143,0.161
1529,0.158,0.151
1530,0.124,0.128
1531,0.144,0.16
1532,0.128,0.141
1533,0.155,0.138
1534,0.148,0.179
1535,0.145,0.16
1536,0.136,0.133
1537,0.15,0.127
1538,0.143,0.166
1539,0.138,0.143
1540,0.17,0.196
1541,0.186,0.216
1542,0.127,0.143
1543,0.175,0.17
1544,0.159,0.175
1545,0.137,0.143
1546,0.14,0.159
1547,0.138,0.141
1548,0.121,0.127
1549,0.13,0.148
1550,0.132,0.16
1551,0.134,0.155
1552,0.158,0.175
1553,0.141,0.169
1554,0.154,0.138
1555,0.139,0.157
1556,0.146,0.149
1557,0.143,0.175
1558,0.145,0.167
1559,0.154,0.167
1560,0.128,0.142
1561,0.151,0.154
1562,0.111,0.123
1563,0.145,0.149
1564,0.144,0.142
1565,0.136,0.148
1566,0.133,0.138
1567,0.176,0.205
1568,0.129,0.158
1569,0.124,0.143
1570,0.13,0.149
1571,0.136,0.138
1572,0.133,0.145
1573,0.13,0.136
1574,0.129,0.141
1575,0.117,0.13
1576,0.133,0.149
1577,0.133,0.159
1578,0.153,0.154
1579,0.122,0.14
1580,0.141,0.144
1581,0.139,0.151
1582,0.144,0.136
1583,0.14,0.131
1584,0.133,0.156
1585,0.15,0.161
1586,0.133,0.15
1587,0.144,0.157
1588,0.144,0.16
1589,0.144,0.153
1590,0.146,0.151
1591,0.147,0.14
1592,0.153,0.154
1593,0.146,0.173
1594,0.132,0.162
1595,0.142,0.151
1596,0.128,0.152
1597,0.127,0.131
1598,0.135,0.151
1599,0.134,0.136
1600,0.117,0.131
1601,0.138,0.147
1602,0.173,0.192
1603,0.145,0.165
1604,0.127,0.128
1605,0.143,0.151
1606,0.156,0.158
1607,0.138,0.137
1608,0.144,0.132
1609,0.155,0.193
1610,0.137,0.143
1611,0.107,0.129
1612,0.164,0.154
1613,0.134,0.149
1614,0.14,0.152
1615,0.156,0.162
1616,0.138,0.152
1617,0.14,0.149
1618,0.126,0.129
1619,0.132,0.135
1620,0.139,0.141
1621,0.147,0.17
1622,0.132,0.154
1623,0.132,0.137
1624,0.135,0.143
1625,0.139,0.147
1626,0.143,0.157
1627,0.143,0.151
1628,0.146,0.139
1629,0.143,0.148
1630,0.158,0.149
1631,0.147,0.168
1632,0.155,0.134
1633,0.126,0.158
1634,0.146,0.167
1635,0.143,0.161
1636,0.128,0.137
1637,0.118,0.137
1638,0.135,0.162
1639,0.153,0.158
1640,0.139,0.157
1641,0.149,0.167
1642,0.127,0.135
1643,0.146,0.157
1644,0.152,0.158
1645,0.163,0.162
1646,0.165,0.167
1647,0.157,0.184
1648,0.127,0.148
1649,0.128,0.139
1650,0.137,0.145
1651,0.137,0.144
1652,0.128,0.133
1653,0.143,0.159
1654,0.119,0.147
1655,0.126,0.122
1656,0.124,0.126
1657,0.138,0.137
1658,0.134,0.155
1659,0.144,0.154
1660,0.148,0.187
1661,0.138,0.143
1662,0.129,0.146
1663,0.145,0.144
1664,0.129,0.142
1665,0.127,0.145
1666,0.139,0.157
1667,0.145,0.136
1668,0.122,0.131
1669,0.107,0.143
1670,0.126,0.126
1671,0.154,0.163
1672,0.122,0.128
1673,0.153,0.16
1674,0.138,0.158
1675,0.142,0.17
1676,0.121,0.135
1677,0.11,0.134
1678,0.129,0.156
1679,0.133,0.143
1680,0.116,0.122
1681,0.147,0.161
1682,0.129,0.133
1683,0.14,0.153
1684,0.147,0.148
1685,0.14,0.161
1686,0.137,0.141
1687,0.129,0.128
1688,0.181,0.2
1689,0.162,0.217
1690,0.125,0.142
1691,0.136,0.149
1692,0.137,0.145
1693,0.13,0.14
1694,0.135,0.156
1695,0.138,0.16
1696,0.128,0.137
1697,0.126,0.164
1698,0.134,0.128
1699,0.124,0.147
1700,0.136,0.134
1701,0.148,0.155
1702,0.137,0.138
1703,0.13,0.152
1704,0.139,0.161
1705,0.135,0.143
1706,0.126,0.137
1707,0.122,0.128
1708,0.14,0.139
1709,0.143,0.141
1710,0.139,0.14
1711,0.112,0.121
1712,0.141,0.135
1713,0.117,0.135
1714,0.114,0.131
1715,0.129,0.139
1716,0.141,0.153
1717,0.134,0.134
1718,0.13,0.14
1719,0.149,0.176
1720,0.148,0.161
1721,0.15,0.156
1722,0.134,0.136
1723,0.121,0.132
1724,0.142,0.147
1725,0.121,0.14
1726,0.165,0.187
1727,0.138,0.166
1728,0.136,0.141
1729,0.167,0.169
1730,0.128,0.142
1731,0.164,0.165
1732,0.134,0.147
1733,0.129,0.132
1734,0.15,0.159
1735,0.127,0.127
1736,0.122,0.132
1737,0.165,0.171
1738,0.137,0.166
1739,0.123,0.131
1740,0.148,0.139
1741,0.135,0.147
1742,0.135,0.16
1743,0.123,0.134
1744,0.157,0.155
1745,0.129,0.143
1746,0.127,0.144
1747,0.147,0.164
1748,0.148,0.155
1749,0.118,0.127
1750,0.169,0.17
1751,0.153,0.169
1752,0.166,0.173
1753,0.138,0.134
1754,0.145,0.169
1755,0.126,0.14
1756,0.126,0.147
1757,0.127,0.137
1758,0.121,0.136
1759,0.121,0.134
1760,0.155,0.179
1761,0.15,0.168
1762,0.145,0.164
1763,0.135,0.16
1764,0.138,0.142
1765,0.138,0.142
1766,0.164,0.194
1767,0.141,0.14
1768,0.137,0.145
1769,0.145,0.159
1770,0.152,0.179
1771,0.133,0.129
1772,0.16,0.158
1773,0.139,0.141
1774,0.136,0.158
1775,0.122,0.131
1776,0.135,0.12
1777,0.149,0.164
1778,0.131,0.16
1779,0.137,0.155
1780,0.157,0.194
1781,0.164,0.186
1782,0.117,0.126
1783,0.137,0.153
1784,0.16,0.162
1785,0.133,0.139
1786,0.137,0.139
1787,0.142,0.128
1788,0.129,0.136
1789,0.147,0.151
1790,0.125,0.126
1791,0.122,0.148
1792,0.128,0.131
1793,0.138,0.148
1794,0.132,0.146
1795,0.133,0.139
1796,0.13,0.14
1797,0.143,0.17
1798,0.172,0.197
1799,0.163,0.173
1800,0.128,0.164
1801,0.142,0.14
1802,0.123,0.128
1803,0.138,0.149
1804,0.134,0.134
1805,0.133,0.141
1806,0.131,0.153
1807,0.119,0.132
1808,0.15,0.164
1809,0.13,0.133
1810,0.142,0.163
1811,0.127,0.13
1812,0.167,0.148
1813,0.137,0.153
1814,0.147,0.174
1815,0.129,0.128
1816,0.123,0.13
1817,0.127,0.15
1818,0.123,0.131
1819,0.118,0.146
1820,0.133,0.141
1821,0.155,0.157
1822,0.134,0.136
1823,0.127,0.138
1824,0.126,0.139
1825,0.117,0.127
1826,0.146,0.17
1827,0.128,0.147
1828,0.118,0.146
1829,0.163,0.168
1830,0.17,0.148
1831,0.16,0.168
1832,0.142,0.155
1833,0.134,0.144
1834,0.137,0.144
1835,0.156,0.166
1836,0.146,0.154
1837,0.127,0.129
1838,0.142,0.157
1839,0.131,0.157
1840,0.167,0.193
1841,0.129,0.141
1842,0.139,0.146
1843,0.127,0.14
1844,0.132,0.154
1845,0.13,0.161
1846,0.141,0.162
1847,0.121,0.113
1848,0.143,0.166
1849,0.135,0.138
1850,0.107,0.12
1851,0.144,0.181
1852,0.147,0.161
1853,0.151,0.151
1854,0.129,0.156
1855,0.139,0.127
1856,0.149,0.153
1857,0.131,0.139
1858,0.142,0.161
1859,0.152,0.16
1860,0.133,0.149
1861,0.168,0.178
1862,0.107,0.12
1863,0.143,0.143
1864,0.118,0.138
1865,0.132,0.155
1866,0.149,0.134
1867,0.128,0.14
1868,0.133,0.14
1869,0.146,0.14
1870,0.153,0.164
1871,0.13,0.143
1872,0.151,0.173
1873,0.13,0.155
1874,0.151,0.145
1875,0.16,0.18
1876,0.128,0.156
1877,0.13,0.131
1878,0.136,0.162
1879,0.145,0.156
1880,0.127,0.148
1881,0.122,0.143
1882,0.125,0.141
1883,0.127,0.145
1884,0.17,0.154
1885,0.125,0.13
1886,0.127,0.143
1887,0.147,0.152
1888,0.139,0.134
1889,0.132,0.138
1890,0.164,0.165
1891,0.138,0.148
1892,0.133,0.145
1893,0.125,0.146
1894,0.125,0.134
1895,0.126,0.141
1896,0.139,0.166
1897,0.118,0.136
1898,0.136,0.146
1899,0.123,0.134
1900,0.125,0.143
1901,0.141,0.163
1902,0.118,0.12
1903,0.136,0.147
1904,0.169,0.181
1905,0.163,0.182
1906,0.137,0.153
1907,0.134,0.144
1908,0.13,0.14
1909,0.114,0.133
1910,0.133,0.129
1911,0.115,0.12
1912,0.13,0.157
1913,0.143,0.158
1914,0.14,0.167
1915,0.118,0.122
1916,0.148,0.132
1917,0.134,0.14
1918,0.142,0.14
1919,0.14,0.142
1920,0.139,0.125
1921,0.137,0.161
1922,0.146,0.148
1923,0.116,0.126
1924,0.163,0.173
1925,0.151,0.177
1926,0.123,0.133
1927,0.145,0.157
1928,0.141,0.147
1929,0.156,0.161
1930,0.116,0.135
1931,0.123,0.139
1932,0.153,0.17
1933,0.146,0.158
1934,0.149,0.155
1935,0.13,0.142
1936,0.113,0.131
1937,0.149,0.162
1938,0.131,0.152
1939,0.137,0.117
1940,0.13,0.156
1941,0.165,0.173
1942,0.155,0.162
1943,0.137,0.141
1944,0.142,0.15
1945,0.131,0.175
1946,0.124,0.118
1947,0.14,0.155
1948,0.122,0.153
1949,0.111,0.117
1950,0.125,0.157
1951,0.126,0.147
1952,0.128,0.143
1953,0.172,0.164
1954,0.13,0.134
1955,0.138,0.153
1956,0.146,0.165
1957,0.132,0.143
1958,0.156,0.176
1959,0.12,0.143
1960,0.134,0.145
1961,0.13,0.132
1962,0.132,0.143
1963,0.146,0.171
1964,0.169,0.172
1965,0.167,0.195
1966,0.135,0.159
1967,0.115,0.129
1968,0.15,0.178
1969,0.158,0.156
1970,0.135,0.153
1971,0.129,0.127
1972,0.131,0.138
1973,0.137,0.163
1974,0.144,0.146
1975,0.125,0.132
1976,0.137,0.175
1977,0.114,0.143
1978,0.182,0.193
1979,0.144,0.155
1980,0.119,0.139
1981,0.147,0.175
1982,0.129,0.154
1983,0.142,0.164
1984,0.142,0.141
1985,0.132,0.145
1986,0.13,0.167
1987,0.132,0.151
1988,0.129,0.139
1989,0.169,0.161
1990,0.149,0.171
1991,0.136,0.153
1992,0.125,0.155
1993,0.134,0.133
1994,0.125,0.148
1995,0.131,0.141
1996,0.14,0.162
1997,0.138,0.142
1998,0.118,0.128
1999,0.125,0.141
2000,0.132,0.137
2001,0.147,0.156
2002,0.139,0.162
2003,0.134,0.137
2004,0.136,0.154
2005,0.137,0.158
2006,0.118,0.141
2007,0.135,0.147
2008,0.129,0.151
2009,0.13,0.154
2010,0.138,0.142
2011,0.166,0.153
2012,0.144,0.168
2013,0.131,0.145
2014,0.147,0.157
2015,0.143,0.157
2016,0.132,0.14
2017,0.132,0.155
2018,0.14,0.151
2019,0.144,0.143
2020,0.128,0.143
2021,0.137,0.147
2022,0.137,0.145
2023,0.15,0.165
2024,0.117,0.121
2025,0.15,0.158
2026,0.131,0.139
2027,0.119,0.135
2028,0.106,0.12
2029,0.137,0.146
2030,0.158,0.154
2031,0.123,0.149
2032,0.133,0.146
2033,0.13,0.145
2034,0.154,0.186
2035,0.169,0.183
2036,0.145,0.167
2037,0.156,0.184
2038,0.141,0.17
2039,0.154,0.174
2040,0.141,0.149
2041,0.123,0.134
2042,0.129,0.15
2043,0.132,0.154
2044,0.142,0.17
2045,0.137,0.143
2046,0.164,0.163
2047,0.189,0.214
2048,0.134,0.158
2049,0.115,0.135
2050,0.165,0.153
2051,0.116,0.143
2052,0.14,0.151
2053,0.144,0.15
2054,0.151,0.161
2055,0.153,0.152
2056,0.117,0.138
2057,0.138,0.141
2058,0.129,0.146
2059,0.139,0.157
2060,0.152,0.157
2061,0.142,0.162
2062,0.129,0.128
2063,0.131,0.139
2064,0.117,0.12
2065,0.12,0.137
2066,0.111,0.127
2067,0.131,0.136
2068,0.132,0.164
2069,0.143,0.15
2070,0.132,0.136
2071,0.149,0.163
2072,0.131,0.136
2073,0.128,0.127
2074,0.137,0.156
2075,0.143,0.152
2076,0.116,0.134
2077,0.126,0.139
2078,0.122,0.156
2079,0.127,0.155
2080,0.143,0.15
2081,0.143,0.143
2082,0.143,0.152
2083,0.141,0.147
2084,0.177,0.201
2085,0.136,0.131
2086,0.124,0.153
2087,0.166,0.172
2088,0.11,0.116
2089,0.124,0.123
2090,0.138,0.141
2091,0.147,0.15
2092,0.122,0.137
2093,0.12,0.136
2094,0.134,0.139
2095,0.139,0.15
2096,0.127,0.125
2097,0.141,0.159
2098,0.134,0.153
2099,0.127,0.149
2100,0.127,0.135
2101,0.129,0.149
2102,0.13,0.151
2103,0.137,0.137
2104,0.13,0.144
2105,0.134,0.142
2106,0.132,0.136
2107,0.144,0.147
2108,0.126,0.13
2109,0.157,0.172
2110,0.14,0.134
2111,0.153,0.175
2112,0.132,0.16
2113,0.149,0.158
2114,0.166,0.183
2115,0.12,0.123
2116,0.131,0.144
2117,0.12,0.134
2118,0.133,0.154
2119,0.141,0.147
2120,0.114,0.145
2121,0.146,0.144
2122,0.133,0.147
2123,0.149,0.164
2124,0.126,0.138
2125,0.119,0.13
2126,0.147,0.149
2127,0.15,0.156
2128,0.12,0.126
2129,0.143,0.162
2130,0.135,0.139
2131,0.155,0.169
2132,0.122,0.148
2133,0.14,0.144
2134,0.126,0.134
2135,0.119,0.125
2136,0.143,0.15
2137,0.135,0.14
2138,0.145,0.156
2139,0.123,0.143
2140,0.149,0.132
2141,0.138,0.156
2142,0.135,0.147
2143,0.133,0.14
2144,0.141,0.152
2145,0.15,0.167
2146,0.134,0.141
2147,0.123,0.145
2148,0.119,0.128
2149,0.139,0.132
2150,0.151,0.169
2151,0.123,0.142
2152,0.128,0.16
2153,0.143,0.158
2154,0.138,0.143
2155,0.127,0.136
2156,0.158,0.175
2157,0.124,0.146
2158,0.155,0.163
2159,0.124,0.134
2160,0.144,0.148
2161,0.134,0.148
2162,0.14,0.148
2163,0.119,0.139
2164,0.141,0.15
2165,0.131,0.15
2166,0.13,0.139
2167,0.119,0.124
2168,0.133,0.159
2169,0.147,0.155
2170,0.13,0.123
2171,0.147,0.143
2172,0.161,0.174
2173,0.153,0.16
2174,0.159,0.178
2175,0.13,0.148
2176,0.132,0.142
2177,0.12,0.131
2178,0.137,0.158
2179,0.123,0.129
2180,0.135,0.145
2181,0.135,0.143
2182,0.171,0.179
2183,0.122,0.134
2184,0.127,0.125
2185,0.13,0.148
2186,0.131,0.145
2187,0.132,0.154
2188,0.136,0.155
2189,0.157,0.152
2190,0.144,0.154
2191,0.136,0.162
2192,0.154,0.163
2193,0.157,0.155
2194,0.142,0.154
2195,0.155,0.16
2196,0.117,0.129
2197,0.164,0.186
2198,0.133,0.16
2199,0.142,0.149
2200,0.148,0.178
2201,0.128,0.138
2202,0.115,0.113
2203,0.137,0.148
2204,0.142,0.154
2205,0.142,0.153
2206,0.121,0.138
2207,0.16,0.17
2208,0.132,0.144
2209,0.135,0.135
2210,0.144,0.158
2211,0.14,0.143
2212,0.143,0.156
2213,0.125,0.129
2214,0.13,0.175
2215,0.148,0.162
2216,0.128,0.147
2217,0.157,0.158
2218,0.147,0.162
2219,0.132,0.152
2220,0.127,0.139
2221,0.114,0.134
2222,0.142,0.158
2223,0.129,0.127
2224,0.166,0.165
2225,0.138,0.161
2226,0.138,0.135
2227,0.159,0.148
2228,0.142,0.143
2229,0.146,0.139
2230,0.147,0.153
2231,0.162,0.166
2232,0.131,0.151
2233,0.133,0.148
2234,0.141,0.166
2235,0.141,0.151
2236,0.111,0.123
2237,0.13,0.141
2238,0.149,0.168
2239,0.138,0.159
2240,0.117,0.132
2241,0.139,0.152
2242,0.107,0.121
2243,0.144,0.152
2244,0.163,0.177
2245,0.156,0.171
2246,0.126,0.137
2247,0.137,0.163
2248,0.12,0.115
2249,0.113,0.136
2250,0.148,0.166
2251,0.148,0.146
2252,0.131,0.144
2253,0.164,0.165
2254,0.126,0.124
2255,0.142,0.151
2256,0.181,0.185
2257,0.136,0.158
2258,0.161,0.175
2259,0.128,0.144
2260,0.134,0.13
2261,0.13,0.151
2262,0.128,0.13
2263,0.143,0.147
2264,0.128,0.131
2265,0.149,0.146
2266,0.154,0.161
2267,0.118,0.126
2268,0.131,0.15
2269,0.144,0.144
2270,0.141,0.15
2271,0.145,0.135
2272,0.185,0.199
2273,0.135,0.165
2274,0.148,0.179
2275,0.161,0.165
2276,0.15,0.142
2277,0.123,0.127
2278,0.129,0.13
2279,0.148,0.173
2280,0.128,0.132
2281,0.115,0.135
2282,0.14,0.164
2283,0.149,0.164
2284,0.137,0.149
2285,0.195,0.194
2286,0.13,0.135
2287,0.149,0.151
2288,0.172,0.168
2289,0.116,0.123
2290,0.12,0.142
2291,0.161,0.179
2292,0.153,0.151
2293,0.133,0.144
2294,0.138,0.145
2295,0.153,0.182
2296,0.135,0.162
2297,0.137,0.13
2298,0.133,0.128
2299,0.146,0.168
2300,0.136,0.133
2301,0.137,0.16
2302,0.118,0.134
2303,0.146,0.166
2304,0.147,0.147
2305,0.117,0.132
2306,0.156,0.16
2307,0.151,0.171
2308,0.132,0.141
2309,0.116,0.132
2310,0.132,0.144
2311,0.153,0.155
2312,0.146,0.177
2313,0.184,0.18
2314,0.143,0.171
2315,0.135,0.144
2316,0.144,0.147
2317,0.12,0.136
2318,0.138,0.145
2319,0.133,0.157
2320,0.15,0.145
2321,0.159,0.181
2322,0.145,0.16
2323,0.179,0.177
2324,0.157,0.159
2325,0.166,0.181
2326,0.139,0.128
2327,0.119,0.147
2328,0.131,0.128
2329,0.13,0.14
2330,0.143,0.15
2331,0.139,0.149
2332,0.12,0.131
2333,0.134,0.165
2334,0.139,0.14
2335,0.14,0.16
2336,0.137,0.154
2337,0.139,0.137
2338,0.13,0.128
2339,0.149,0.161
2340,0.108,0.123
2341,0.126,0.134
2342,0.149,0.146
2343,0.144,0.141
2344,0.151,0.174
2345,0.135,0.141
2346,0.148,0.151
2347,0.143,0.152
2348,0.155,0.186
2349,0.135,0.169
2350,0.13,0.138
2351,0.136,0.154
2352,0.113,0.125
2353,0.124,0.145
2354,0.141,0.137
2355,0.136,0.143
2356,0.124,0.156
2357,0.119,0.129
2358,0.131,0.143
2359,0.13,0.173
2360,0.127,0.142
2361,0.117,0.131
2362,0.15,0.151
2363,0.16,0.145
2364,0.132,0.131
2365,0.119,0.142
2366,0.125,0.139
2367,0.136,0.142
2368,0.135,0.14
2369,0.152,0.15
2370,0.129,0.146
2371,0.136,0.125
2372,0.14,0.176
2373,0.125,0.147
2374,0.153,0.159
2375,0.126,0.13
2376,0.112,0.125
2377,0.125,0.149
2378,0.113,0.125
2379,0.14,0.153
2380,0.133,0.153
2381,0.132,0.147
2382,0.133,0.134
2383,0.146,0.168
2384,0.177,0.191
2385,0.129,0.14
2386,0.161,0.174
2387,0.139,0.127
2388,0.153,0.174
2389,0.18,0.181
2390,0.143,0.161
2391,0.126,0.143
2392,0.138,0.153
2393,0.122,0.136
2394,0.151,0.15
2395,0.137,0.167
2396,0.14,0.139
2397,0.125,0.147
2398,0.147,0.152
2399,0.159,0.166
2400,0.129,0.14
2401,0.143,0.142
2402,0.144,0.168
2403,0.116,0.129
2404,0.146,0.16
2405,0.121,0.115
2406,0.135,0.153
2407,0.14,0.174
2408,0.15,0.19
2409,0.192,0.168
2410,0.152,0.154
2411,0.124,0.131
2412,0.124,0.139
2413,0.159,0.151
2414,0.153,0.161
2415,0.126,0.129
2416,0.135,0.155
2417,0.146,0.163
2418,0.123,0.145
2419,0.145,0.158
2420,0.138,0.152
2421,0.147,0.174
2422,0.132,0.149
2423,0.122,0.147
2424,0.128,0.139
2425,0.126,0.13
2426,0.127,0.161
2427,0.143,0.15
2428,0.143,0.141
2429,0.139,0.148
2430,0.14,0.149
2431,0.124,0.119
2432,0.131,0.138
2433,0.153,0.179
2434,0.127,0.145
2435,0.154,0.166
2436,0.124,0.154
2437,0.138,0.125
2438,0.138,0.14
2439,0.134,0.137
2440,0.135,0.155
2441,0.145,0.177
2442,0.135,0.149
2443,0.112,0.139
2444,0.128,0.146
2445,0.125,0.149
2446,0.132,0.15
2447,0.141,0.16
2448,0.146,0.161
2449,0.137,0.146
2450,0.142,0.151
2451,0.152,0.162
2452,0.152,0.147
2453,0.146,0.176
2454,0.113,0.155
2455,0.119,0.139
2456,0.12,0.133
2457,0.143,0.137
2458,0.127,0.159
2459,0.133,0.135
2460,0.122,0.115
2461,0.142,0.141
2462,0.135,0.146
2463,0.135,0.136
2464,0.116,0.121
2465,0.132,0.145
2466,0.132,0.151
2467,0.143,0.169
2468,0.168,0.182
2469,0.137,0.133
2470,0.159,0.184
2471,0.139,0.147
2472,0.119,0.129
2473,0.146,0.161
2474,0.112,0.126
2475,0.145,0.161
2476,0.13,0.131
2477,0.137,0.125
2478,0.153,0.164
2479,0.125,0.136
2480,0.132,0.132
2481,0.123,0.143
2482,0.154,0.168
2483,0.145,0.157
2484,0.124,0.118
2485,0.141,0.14
2486,0.12,0.136
2487,0.12,0.156
2488,0.143,0.135
2489,0.166,0.165
2490,0.148,0.151
2491,0.128,0.124
2492,0.132,0.121
2493,0.133,0.145
2494,0.122,0.157
2495,0.131,0.158
2496,0.139,0.144
2497,0.138,0.128
2498,0.123,0.145
2499,0.13,0.151
2500,0.124,0.142
2501,0.123,0.126
2502,0.168,0.187
2503,0.104,0.146
2504,0.134,0.144
2505,0.15,0.153
2506,0.122,0.142
2507,0.132,0.144
2508,0.116,0.136
2509,0.123,0.145
2510,0.117,0.125
2511,0.122,0.141
2512,0.13,0.142
2513,0.146,0.151
2514,0.153,0.156
2515,0.144,0.147
2516,0.108,0.129
2517,0.147,0.144
2518,0.131,0.148
2519,0.13,0.129
2520,0.133,0.144
2521,0.13,0.162
2522,0.144,0.153
2523,0.152,0.147
2524,0.127,0.141
2525,0.15,0.163
2526,0.172,0.181
2527,0.143,0.146
2528,0.153,0.144
2529,0.14,0.152
2530,0.151,0.159
2531,0.144,0.16
2532,0.134,0.149
2533,0.112,0.125
2534,0.12,0.128
2535,0.148,0.155
2536,0.153,0.175
2537,0.133,0.162
2538,0.134,0.146
2539,0.128,0.134
2540,0.133,0.142
2541,0.152,0.166
2542,0.145,0.153
2543,0.135,0.167
2544,0.146,0.145
2545,0.122,0.148
2546,0.117,0.14
2547,0.145,0.164
2548,0.122,0.146
2549,0.137,0.138
2550,0.126,0.129
2551,0.137,0.146
2552,0.135,0.144
2553,0.164,0.173
2554,0.134,0.143
2555,0.147,0.164
2556,0.122,0.141
2557,0.14,0.134
2558,0.148,0.182
2559,0.127,0.138
2560,0.171,0.186
2561,0.133,0.156
2562,0.122,0.147
2563,0.167,0.158
2564,0.121,0.127
2565,0.114,0.144
2566,0.15,0.169
2567,0.143,0.153
2568,0.144,0.154
2569,0.12,0.135
2570,0.145,0.143
2571,0.15,0.148
2572,0.123,0.152
2573,0.133,0.147
2574,0.16,0.169
2575,0.146,0.164
2576,0.108,0.133
2577,0.15,0.159
2578,0.141,0.159
2579,0.151,0.139
2580,0.145,0.149
2581,0.127,0.146
2582,0.128,0.134
2583,0.17,0.203
2584,0.147,0.152
2585,0.163,0.165
2586,0.132,0.136
2587,0.134,0.151
2588,0.132,0.151
2589,0.126,0.132
2590,0.144,0.13
2591,0.153,0.174
2592,0.149,0.159
2593,0.128,0.143
2594,0.121,0.137
2595,0.147,0.136
2596,0.138,0.153
2597,0.132,0.148
2598,0.153,0.137
2599,0.136,0.154
2600,0.123,0.143
2601,0.108,0.132
2602,0.128,0.166
2603,0.144,0.163
2604,0.127,0.143
2605,0.129,0.135
2606,0.13,0.135
2607,0.155,0.144
2608,0.118,0.129
2609,0.139,0.154
2610,0.13,0.144
2611,0.145,0.157
2612,0.137,0.162
2613,0.161,0.141
2614,0.144,0.154
2615,0.151,0.159
2616,0.127,0.132
2617,0.131,0.121
2618,0.123,0.121
2619,0.148,0.157
2620,0.129,0.149
2621,0.141,0.142
2622,0.12,0.118
2623,0.119,0.114
2624,0.167,0.156
2625,0.128,0.157
2626,0.121,0.152
2627,0.157,0.177
2628,0.151,0.15
2629,0.16,0.153
2630,0.115,0.133
