Epoch,Train Error,Test Error
1360,0.03,0.048
1361,0.043,0.055
1362,0.043,0.067
1363,0.036,0.054
1364,0.042,0.055
1365,0.038,0.063
1366,0.04,0.057
1367,0.042,0.074
1368,0.043,0.07
1369,0.051,0.074
1370,0.039,0.067
1371,0.037,0.061
1372,0.041,0.062
1373,0.032,0.062
1374,0.036,0.061
1375,0.033,0.052
1376,0.041,0.056
1377,0.048,0.065
1378,0.035,0.056
1379,0.034,0.065
1380,0.05,0.061
1381,0.041,0.052
1382,0.038,0.045
1383,0.042,0.059
1384,0.036,0.059
1385,0.037,0.064
1386,0.032,0.047
1387,0.031,0.056
1388,0.043,0.061
1389,0.04,0.056
1390,0.04,0.061
1391,0.047,0.061
1392,0.041,0.052
1393,0.043,0.058
1394,0.035,0.054
1395,0.042,0.063
1396,0.04,0.066
1397,0.032,0.059
1398,0.037,0.05
1399,0.04,0.055
1400,0.045,0.068
1401,0.041,0.07
1402,0.043,0.056
1403,0.042,0.056
1404,0.037,0.055
1405,0.037,0.061
1406,0.04,0.051
1407,0.042,0.058
1408,0.035,0.059
1409,0.046,0.064
1410,0.045,0.063
1411,0.038,0.067
1412,0.039,0.067
1413,0.036,0.046
1414,0.038,0.051
1415,0.044,0.068
1416,0.04,0.056
1417,0.053,0.065
1418,0.034,0.057
1419,0.037,0.059
1420,0.043,0.058
1421,0.046,0.071
1422,0.04,0.056
1423,0.052,0.062
1424,0.035,0.063
1425,0.036,0.062
1426,0.038,0.06
1427,0.04,0.065
1428,0.041,0.06
1429,0.033,0.057
1430,0.039,0.051
1431,0.035,0.056
1432,0.04,0.051
1433,0.041,0.065
1434,0.038,0.055
1435,0.03,0.066
1436,0.037,0.056
1437,0.037,0.053
1438,0.046,0.056
1439,0.043,0.067
1440,0.032,0.046
1441,0.037,0.06
1442,0.036,0.057
1443,0.038,0.068
1444,0.049,0.068
1445,0.034,0.058
1446,0.044,0.079
1447,0.038,0.05
1448,0.031,0.055
1449,0.037,0.053
1450,0.034,0.062
1451,0.034,0.059
1452,0.035,0.049
1453,0.04,0.064
1454,0.037,0.047
1455,0.036,0.061
1456,0.037,0.063
1457,0.042,0.069
1458,0.038,0.069
1459,0.044,0.051
1460,0.036,0.068
1461,0.046,0.072
1462,0.044,0.059
1463,0.037,0.051
1464,0.043,0.062
1465,0.036,0.06
1466,0.04,0.06
1467,0.031,0.049
1468,0.046,0.058
1469,0.044,0.068
1470,0.042,0.064
1471,0.043,0.054
1472,0.032,0.053
1473,0.032,0.053
1474,0.037,0.053
1475,0.045,0.06
1476,0.044,0.054
1477,0.038,0.055
1478,0.045,0.057
1479,0.038,0.062
1480,0.038,0.054
1481,0.039,0.05
1482,0.034,0.056
1483,0.037,0.06
1484,0.039,0.056
1485,0.038,0.056
1486,0.041,0.074
1487,0.038,0.062
1488,0.04,0.061
1489,0.047,0.067
1490,0.043,0.063
1491,0.037,0.048
1492,0.036,0.044
1493,0.043,0.054
1494,0.047,0.047
1495,0.042,0.062
1496,0.037,0.048
1497,0.034,0.058
1498,0.038,0.061
1499,0.036,0.052
1500,0.042,0.053
1501,0.041,0.066
1502,0.041,0.059
1503,0.037,0.053
1504,0.04,0.056
1505,0.038,0.063
1506,0.04,0.058
1507,0.042,0.061
1508,0.041,0.062
1509,0.045,0.068
1510,0.039,0.057
1511,0.041,0.072
1512,0.043,0.05
1513,0.045,0.057
1514,0.039,0.059
1515,0.031,0.064
1516,0.044,0.066
1517,0.037,0.062
1518,0.043,0.045
1519,0.033,0.056
1520,0.051,0.063
1521,0.036,0.05
1522,0.037,0.074
1523,0.04,0.069
1524,0.035,0.055
1525,0.038,0.054
1526,0.034,0.05
1527,0.039,0.046
1528,0.04,0.059
1529,0.043,0.063
1530,0.038,0.063
1531,0.047,0.071
1532,0.044,0.062
1533,0.039,0.062
1534,0.034,0.061
1535,0.038,0.064
1536,0.037,0.058
1537,0.033,0.055
1538,0.036,0.071
1539,0.035,0.052
1540,0.042,0.067
1541,0.039,0.057
1542,0.042,0.059
1543,0.039,0.053
1544,0.037,0.049
1545,0.04,0.066
1546,0.034,0.054
1547,0.041,0.067
1548,0.043,0.056
1549,0.042,0.056
1550,0.04,0.061
1551,0.045,0.064
1552,0.036,0.06
1553,0.037,0.075
1554,0.048,0.068
1555,0.029,0.051
1556,0.04,0.065
1557,0.036,0.062
1558,0.032,0.05
1559,0.033,0.046
1560,0.036,0.062
1561,0.031,0.052
1562,0.042,0.064
1563,0.04,0.059
1564,0.035,0.049
1565,0.048,0.061
1566,0.042,0.054
1567,0.043,0.051
1568,0.033,0.06
1569,0.029,0.072
1570,0.038,0.071
1571,0.038,0.051
1572,0.035,0.063
1573,0.044,0.065
1574,0.04,0.064
1575,0.037,0.054
1576,0.039,0.06
1577,0.04,0.071
1578,0.036,0.055
1579,0.04,0.059
1580,0.037,0.053
1581,0.047,0.066
1582,0.036,0.072
1583,0.039,0.051
1584,0.047,0.075
1585,0.042,0.055
1586,0.041,0.074
1587,0.04,0.057
1588,0.04,0.067
1589,0.039,0.069
1590,0.042,0.067
1591,0.037,0.053
1592,0.039,0.053
1593,0.043,0.055
1594,0.044,0.049
1595,0.031,0.052
1596,0.041,0.063
1597,0.041,0.059
1598,0.036,0.066
1599,0.037,0.067
1600,0.037,0.056
1601,0.043,0.054
1602,0.047,0.053
1603,0.035,0.061
1604,0.041,0.065
1605,0.034,0.064
1606,0.041,0.062
1607,0.041,0.066
1608,0.036,0.071
1609,0.036,0.053
1610,0.043,0.07
1611,0.041,0.074
1612,0.033,0.058
1613,0.035,0.053
1614,0.037,0.054
1615,0.038,0.062
1616,0.042,0.075
1617,0.035,0.063
1618,0.044,0.051
1619,0.036,0.056
1620,0.038,0.065
1621,0.035,0.053
1622,0.042,0.056
1623,0.048,0.073
1624,0.043,0.07
1625,0.037,0.052
1626,0.041,0.058
1627,0.044,0.07
1628,0.044,0.062
1629,0.037,0.053
1630,0.036,0.06
1631,0.035,0.061
1632,0.036,0.066
1633,0.042,0.053
1634,0.04,0.067
1635,0.035,0.068
1636,0.044,0.063
1637,0.037,0.064
1638,0.038,0.057
1639,0.038,0.057
1640,0.044,0.046
1641,0.036,0.063
1642,0.039,0.06
1643,0.042,0.047
1644,0.035,0.053
1645,0.043,0.062
1646,0.044,0.064
1647,0.037,0.058
1648,0.046,0.05
1649,0.038,0.064
1650,0.036,0.066
1651,0.04,0.055
1652,0.041,0.058
1653,0.037,0.05
1654,0.036,0.049
1655,0.032,0.047
1656,0.045,0.056
1657,0.037,0.054
1658,0.043,0.058
1659,0.04,0.064
1660,0.043,0.061
1661,0.038,0.056
1662,0.035,0.056
1663,0.036,0.052
1664,0.039,0.051
1665,0.039,0.047
1666,0.033,0.058
1667,0.036,0.052
1668,0.038,0.057
1669,0.037,0.048
1670,0.044,0.074
1671,0.043,0.061
1672,0.045,0.067
1673,0.039,0.064
1674,0.033,0.058
1675,0.047,0.054
1676,0.035,0.056
1677,0.036,0.057
1678,0.035,0.057
1679,0.037,0.055
1680,0.04,0.052
1681,0.047,0.058
1682,0.04,0.057
1683,0.042,0.053
1684,0.044,0.072
1685,0.034,0.052
1686,0.042,0.067
1687,0.037,0.063
1688,0.038,0.056
1689,0.035,0.052
1690,0.037,0.056
1691,0.04,0.071
1692,0.029,0.054
1693,0.04,0.058
1694,0.041,0.046
1695,0.034,0.055
1696,0.043,0.059
1697,0.043,0.05
1698,0.043,0.056
1699,0.038,0.053
1700,0.039,0.047
1701,0.041,0.072
1702,0.034,0.052
1703,0.045,0.064
1704,0.04,0.064
1705,0.035,0.058
1706,0.049,0.077
1707,0.039,0.061
1708,0.033,0.048
1709,0.04,0.049
1710,0.043,0.056
1711,0.036,0.07
1712,0.04,0.067
1713,0.045,0.056
1714,0.042,0.053
1715,0.034,0.06
1716,0.037,0.067
1717,0.041,0.069
1718,0.042,0.074
1719,0.041,0.065
1720,0.038,0.062
1721,0.037,0.048
1722,0.04,0.064
1723,0.033,0.059
1724,0.047,0.065
1725,0.041,0.052
1726,0.036,0.063
1727,0.042,0.065
1728,0.043,0.064
1729,0.035,0.057
1730,0.038,0.059
1731,0.05,0.051
1732,0.033,0.059
1733,0.028,0.051
1734,0.038,0.059
1735,0.038,0.049
1736,0.042,0.06
1737,0.031,0.057
1738,0.045,0.067
1739,0.044,0.06
1740,0.035,0.056
1741,0.041,0.063
1742,0.04,0.057
1743,0.045,0.055
1744,0.045,0.066
1745,0.035,0.066
1746,0.039,0.063
1747,0.045,0.067
1748,0.036,0.067
1749,0.034,0.063
1750,0.037,0.065
1751,0.044,0.077
1752,0.041,0.061
1753,0.045,0.066
1754,0.045,0.067
1755,0.037,0.055
1756,0.042,0.054
1757,0.037,0.054
1758,0.039,0.059
1759,0.043,0.047
1760,0.037,0.059
1761,0.047,0.057
1762,0.037,0.064
1763,0.033,0.053
1764,0.042,0.056
1765,0.042,0.064
1766,0.034,0.059
1767,0.038,0.053
1768,0.047,0.074
1769,0.04,0.05
1770,0.036,0.056
1771,0.032,0.055
1772,0.034,0.058
1773,0.049,0.065
1774,0.039,0.063
1775,0.048,0.075
1776,0.057,0.056
1777,0.04,0.063
1778,0.041,0.059
1779,0.034,0.057
1780,0.038,0.056
1781,0.044,0.056
1782,0.041,0.055
1783,0.036,0.042
1784,0.042,0.065
1785,0.036,0.065
1786,0.034,0.047
1787,0.039,0.06
1788,0.043,0.064
1789,0.043,0.058
1790,0.038,0.077
1791,0.038,0.065
1792,0.036,0.066
1793,0.044,0.057
1794,0.035,0.052
1795,0.046,0.063
1796,0.034,0.06
1797,0.056,0.062
1798,0.038,0.07
1799,0.04,0.053
1800,0.034,0.052
1801,0.045,0.076
1802,0.052,0.066
1803,0.043,0.062
1804,0.042,0.057
1805,0.037,0.059
1806,0.05,0.063
1807,0.036,0.062
1808,0.047,0.066
1809,0.04,0.061
1810,0.029,0.068
1811,0.039,0.052
1812,0.04,0.061
1813,0.038,0.063
1814,0.036,0.053
1815,0.049,0.059
1816,0.035,0.059
1817,0.031,0.058
1818,0.036,0.061
1819,0.031,0.057
1820,0.037,0.061
1821,0.036,0.061
1822,0.032,0.057
1823,0.038,0.046
1824,0.041,0.065
1825,0.044,0.051
1826,0.041,0.065
1827,0.044,0.066
1828,0.046,0.062
1829,0.037,0.062
1830,0.036,0.06
1831,0.043,0.07
1832,0.038,0.053
1833,0.034,0.064
1834,0.03,0.055
1835,0.039,0.065
1836,0.042,0.076
1837,0.034,0.057
1838,0.037,0.051
1839,0.035,0.061
1840,0.041,0.059
1841,0.041,0.067
1842,0.045,0.072
1843,0.033,0.054
1844,0.038,0.062
1845,0.037,0.052
1846,0.04,0.053
1847,0.045,0.076
1848,0.034,0.05
1849,0.037,0.063
1850,0.042,0.058
1851,0.033,0.057
1852,0.04,0.066
1853,0.035,0.062
1854,0.031,0.051
1855,0.035,0.065
1856,0.046,0.057
1857,0.04,0.061
1858,0.037,0.063
1859,0.038,0.058
1860,0.044,0.053
1861,0.04,0.063
1862,0.03,0.049
1863,0.05,0.09
1864,0.04,0.061
1865,0.042,0.068
1866,0.037,0.055
1867,0.035,0.057
1868,0.038,0.052
1869,0.042,0.06
1870,0.036,0.06
1871,0.031,0.048
1872,0.034,0.053
1873,0.031,0.052
1874,0.035,0.063
1875,0.043,0.063
1876,0.034,0.051
1877,0.039,0.051
1878,0.033,0.067
1879,0.042,0.069
1880,0.047,0.062
1881,0.04,0.054
1882,0.037,0.056
1883,0.04,0.066
1884,0.035,0.058
1885,0.037,0.061
1886,0.038,0.064
1887,0.047,0.083
1888,0.036,0.067
1889,0.046,0.065
1890,0.044,0.064
1891,0.042,0.074
1892,0.045,0.049
1893,0.036,0.053
1894,0.029,0.056
1895,0.042,0.061
1896,0.04,0.067
1897,0.032,0.058
1898,0.037,0.07
1899,0.043,0.067
1900,0.043,0.05
1901,0.046,0.054
1902,0.037,0.056
1903,0.035,0.058
1904,0.038,0.056
1905,0.04,0.06
1906,0.04,0.054
1907,0.046,0.071
1908,0.036,0.055
1909,0.034,0.057
1910,0.048,0.056
1911,0.033,0.059
1912,0.035,0.06
1913,0.041,0.059
1914,0.039,0.058
1915,0.04,0.064
1916,0.034,0.072
1917,0.038,0.071
1918,0.038,0.056
1919,0.037,0.059
1920,0.04,0.046
1921,0.039,0.063
1922,0.041,0.066
1923,0.044,0.066
1924,0.036,0.056
1925,0.034,0.064
1926,0.047,0.063
1927,0.051,0.068
1928,0.04,0.048
1929,0.034,0.052
1930,0.039,0.048
1931,0.032,0.06
1932,0.044,0.051
1933,0.041,0.06
1934,0.036,0.05
1935,0.047,0.052
1936,0.044,0.055
1937,0.036,0.06
1938,0.035,0.059
1939,0.042,0.056
1940,0.042,0.057
1941,0.035,0.053
1942,0.039,0.057
1943,0.04,0.072
1944,0.044,0.069
1945,0.042,0.05
1946,0.033,0.062
1947,0.046,0.068
1948,0.044,0.066
1949,0.038,0.062
1950,0.046,0.065
1951,0.034,0.057
1952,0.037,0.055
1953,0.041,0.045
1954,0.037,0.068
1955,0.035,0.049
1956,0.041,0.056
1957,0.044,0.074
1958,0.039,0.059
1959,0.034,0.052
1960,0.043,0.058
1961,0.035,0.053
1962,0.04,0.054
1963,0.038,0.064
1964,0.037,0.053
1965,0.037,0.054
1966,0.046,0.067
1967,0.036,0.054
1968,0.043,0.07
1969,0.042,0.053
1970,0.043,0.064
1971,0.042,0.06
1972,0.048,0.068
1973,0.035,0.057
1974,0.032,0.044
1975,0.038,0.047
1976,0.041,0.059
1977,0.044,0.071
1978,0.036,0.054
1979,0.041,0.064
1980,0.04,0.067
1981,0.032,0.056
1982,0.042,0.047
1983,0.039,0.061
1984,0.038,0.069
1985,0.043,0.058
1986,0.038,0.058
1987,0.033,0.058
1988,0.035,0.055
1989,0.037,0.052
1990,0.035,0.062
1991,0.044,0.06
1992,0.042,0.071
1993,0.038,0.06
1994,0.034,0.055
1995,0.034,0.055
1996,0.042,0.06
1997,0.036,0.053
1998,0.042,0.054
1999,0.036,0.076
2000,0.036,0.052
2001,0.035,0.056
2002,0.035,0.057
2003,0.033,0.06
2004,0.041,0.062
2005,0.037,0.063
2006,0.044,0.06
2007,0.039,0.047
2008,0.038,0.063
2009,0.034,0.051
2010,0.049,0.07
2011,0.038,0.062
2012,0.034,0.058
2013,0.033,0.064
2014,0.038,0.054
2015,0.041,0.054
2016,0.041,0.053
2017,0.043,0.065
2018,0.041,0.053
2019,0.044,0.076
2020,0.038,0.064
2021,0.044,0.064
2022,0.032,0.052
2023,0.037,0.068
2024,0.034,0.065
2025,0.032,0.049
2026,0.031,0.06
2027,0.044,0.075
2028,0.038,0.058
2029,0.039,0.055
2030,0.051,0.063
2031,0.036,0.063
2032,0.036,0.062
2033,0.036,0.05
2034,0.041,0.054
2035,0.035,0.059
2036,0.032,0.061
2037,0.038,0.048
2038,0.033,0.068
2039,0.044,0.056
2040,0.036,0.065
2041,0.039,0.047
2042,0.032,0.046
2043,0.042,0.059
2044,0.037,0.062
2045,0.035,0.051
2046,0.03,0.053
2047,0.038,0.056
2048,0.038,0.067
2049,0.036,0.065
2050,0.033,0.06
2051,0.034,0.06
2052,0.032,0.068
2053,0.035,0.058
2054,0.034,0.049
2055,0.05,0.059
2056,0.038,0.055
2057,0.035,0.057
2058,0.039,0.061
2059,0.038,0.059
2060,0.041,0.06
2061,0.039,0.062
2062,0.042,0.066
2063,0.029,0.052
2064,0.037,0.067
2065,0.032,0.059
2066,0.039,0.066
2067,0.043,0.063
2068,0.039,0.068
2069,0.036,0.069
2070,0.036,0.062
2071,0.044,0.065
2072,0.041,0.064
2073,0.037,0.057
2074,0.038,0.052
2075,0.047,0.08
2076,0.038,0.065
2077,0.042,0.056
2078,0.036,0.061
2079,0.041,0.055
2080,0.035,0.066
2081,0.044,0.063
2082,0.046,0.062
2083,0.038,0.056
2084,0.029,0.063
2085,0.041,0.057
2086,0.032,0.058
2087,0.036,0.059
2088,0.037,0.051
2089,0.035,0.05
2090,0.037,0.056
2091,0.042,0.065
2092,0.033,0.053
2093,0.04,0.056
2094,0.039,0.047
2095,0.04,0.062
2096,0.037,0.05
2097,0.039,0.051
2098,0.03,0.049
2099,0.039,0.048
2100,0.039,0.05
2101,0.033,0.062
2102,0.039,0.057
2103,0.039,0.058
2104,0.033,0.061
2105,0.039,0.056
2106,0.038,0.048
2107,0.046,0.069
2108,0.039,0.06
2109,0.037,0.053
2110,0.038,0.059
2111,0.039,0.054
2112,0.04,0.045
2113,0.039,0.076
2114,0.046,0.055
2115,0.039,0.048
2116,0.037,0.053
2117,0.043,0.054
2118,0.036,0.055
2119,0.039,0.066
2120,0.042,0.05
2121,0.037,0.054
2122,0.037,0.065
2123,0.037,0.055
2124,0.04,0.052
2125,0.037,0.048
2126,0.039,0.055
2127,0.038,0.066
2128,0.033,0.066
2129,0.037,0.06
2130,0.035,0.057
2131,0.037,0.061
2132,0.03,0.055
2133,0.036,0.068
2134,0.041,0.06
2135,0.042,0.059
2136,0.043,0.058
2137,0.042,0.072
2138,0.039,0.061
2139,0.039,0.052
2140,0.034,0.059
2141,0.038,0.063
2142,0.039,0.06
2143,0.04,0.06
2144,0.044,0.057
2145,0.043,0.063
2146,0.04,0.057
2147,0.031,0.048
2148,0.038,0.055
2149,0.038,0.053
2150,0.036,0.054
2151,0.044,0.062
2152,0.037,0.064
2153,0.047,0.056
2154,0.035,0.062
2155,0.029,0.059
2156,0.04,0.068
2157,0.04,0.061
2158,0.034,0.046
2159,0.036,0.054
2160,0.043,0.062
2161,0.036,0.054
2162,0.037,0.057
2163,0.036,0.059
2164,0.037,0.049
2165,0.044,0.057
2166,0.046,0.064
2167,0.039,0.057
2168,0.039,0.06
2169,0.042,0.071
2170,0.037,0.06
2171,0.042,0.061
2172,0.046,0.062
2173,0.039,0.057
2174,0.035,0.055
2175,0.042,0.065
2176,0.035,0.059
2177,0.039,0.061
2178,0.041,0.059
2179,0.039,0.06
2180,0.045,0.059
2181,0.036,0.059
2182,0.044,0.05
2183,0.035,0.057
2184,0.04,0.054
2185,0.038,0.061
2186,0.042,0.064
2187,0.033,0.055
2188,0.038,0.068
2189,0.04,0.06
2190,0.039,0.062
2191,0.043,0.061
2192,0.037,0.057
2193,0.035,0.056
2194,0.04,0.057
2195,0.041,0.059
2196,0.039,0.07
2197,0.044,0.055
2198,0.043,0.074
2199,0.039,0.068
2200,0.045,0.051
2201,0.044,0.072
2202,0.044,0.066
2203,0.044,0.066
2204,0.042,0.052
2205,0.039,0.05
2206,0.043,0.061
2207,0.045,0.06
2208,0.044,0.062
2209,0.043,0.071
2210,0.04,0.051
2211,0.038,0.053
2212,0.031,0.066
2213,0.037,0.06
2214,0.038,0.055
2215,0.038,0.064
2216,0.042,0.058
2217,0.051,0.059
2218,0.045,0.071
2219,0.038,0.048
2220,0.047,0.065
2221,0.035,0.057
2222,0.038,0.063
2223,0.028,0.056
2224,0.042,0.058
2225,0.04,0.066
2226,0.042,0.062
2227,0.039,0.066
2228,0.031,0.06
2229,0.04,0.067
2230,0.042,0.056
2231,0.028,0.064
2232,0.038,0.065
2233,0.034,0.059
2234,0.038,0.056
2235,0.03,0.052
2236,0.041,0.064
2237,0.042,0.073
2238,0.053,0.071
2239,0.041,0.06
2240,0.036,0.051
2241,0.034,0.051
2242,0.039,0.071
2243,0.045,0.07
2244,0.044,0.068
2245,0.034,0.049
2246,0.039,0.057
2247,0.038,0.052
2248,0.036,0.057
2249,0.042,0.058
2250,0.05,0.062
2251,0.04,0.061
2252,0.041,0.069
2253,0.039,0.06
2254,0.042,0.054
2255,0.043,0.055
2256,0.042,0.067
2257,0.039,0.061
2258,0.034,0.065
2259,0.037,0.054
2260,0.032,0.06
2261,0.036,0.061
2262,0.036,0.065
2263,0.034,0.06
2264,0.04,0.064
2265,0.035,0.054
2266,0.032,0.05
2267,0.043,0.064
2268,0.031,0.045
2269,0.032,0.057
2270,0.047,0.064
2271,0.04,0.073
2272,0.043,0.044
2273,0.042,0.055
2274,0.037,0.054
2275,0.041,0.073
2276,0.033,0.059
2277,0.039,0.051
2278,0.042,0.044
2279,0.042,0.052
2280,0.035,0.063
2281,0.036,0.058
2282,0.04,0.065
2283,0.039,0.062
2284,0.033,0.052
2285,0.035,0.052
2286,0.044,0.063
2287,0.038,0.055
2288,0.04,0.046
2289,0.04,0.056
2290,0.04,0.057
2291,0.037,0.061
2292,0.042,0.053
2293,0.04,0.058
2294,0.036,0.047
2295,0.037,0.059
2296,0.033,0.058
2297,0.045,0.06
2298,0.028,0.05
2299,0.043,0.066
2300,0.043,0.063
2301,0.037,0.068
2302,0.044,0.059
2303,0.039,0.053
2304,0.036,0.058
2305,0.041,0.066
2306,0.046,0.058
2307,0.04,0.056
2308,0.034,0.059
2309,0.046,0.054
2310,0.038,0.053
2311,0.043,0.06
2312,0.039,0.054
2313,0.034,0.063
2314,0.039,0.062
2315,0.043,0.063
2316,0.037,0.058
2317,0.047,0.062
2318,0.041,0.061
2319,0.035,0.062
2320,0.037,0.063
2321,0.048,0.07
2322,0.047,0.058
2323,0.035,0.056
2324,0.032,0.055
2325,0.041,0.06
2326,0.039,0.056
2327,0.041,0.066
2328,0.035,0.061
2329,0.042,0.065
2330,0.035,0.055
2331,0.035,0.051
2332,0.039,0.057
2333,0.033,0.064
2334,0.037,0.065
2335,0.034,0.059
2336,0.029,0.052
2337,0.043,0.062
2338,0.037,0.054
2339,0.038,0.061
2340,0.045,0.072
2341,0.037,0.061
2342,0.037,0.061
2343,0.044,0.057
2344,0.039,0.052
2345,0.04,0.062
2346,0.032,0.06
2347,0.036,0.061
2348,0.033,0.066
2349,0.038,0.069
2350,0.03,0.059
2351,0.036,0.056
2352,0.043,0.054
2353,0.036,0.065
2354,0.036,0.054
2355,0.042,0.069
2356,0.045,0.057
2357,0.033,0.057
2358,0.036,0.055
2359,0.036,0.057
2360,0.047,0.068
2361,0.044,0.06
2362,0.046,0.064
2363,0.033,0.055
2364,0.037,0.064
2365,0.035,0.062
2366,0.045,0.068
2367,0.043,0.058
2368,0.036,0.064
2369,0.042,0.047
2370,0.04,0.049
2371,0.038,0.062
2372,0.044,0.066
2373,0.046,0.063
2374,0.037,0.059
2375,0.037,0.053
2376,0.038,0.058
2377,0.045,0.057
2378,0.048,0.071
2379,0.043,0.055
2380,0.044,0.064
2381,0.052,0.069
2382,0.039,0.069
2383,0.038,0.059
2384,0.046,0.062
2385,0.038,0.06
2386,0.043,0.067
2387,0.036,0.081
2388,0.045,0.058
2389,0.039,0.064
2390,0.034,0.053
2391,0.043,0.069
2392,0.038,0.061
2393,0.035,0.051
2394,0.04,0.059
2395,0.037,0.067
2396,0.039,0.058
2397,0.039,0.052
2398,0.036,0.057
2399,0.036,0.064
2400,0.045,0.066
2401,0.037,0.057
2402,0.046,0.064
2403,0.034,0.054
2404,0.043,0.066
2405,0.037,0.061
2406,0.034,0.044
2407,0.035,0.047
2408,0.036,0.061
2409,0.038,0.052
2410,0.04,0.056
2411,0.033,0.06
2412,0.034,0.07
2413,0.038,0.053
2414,0.039,0.047
2415,0.043,0.062
2416,0.037,0.047
2417,0.037,0.06
2418,0.036,0.059
2419,0.043,0.051
2420,0.03,0.055
2421,0.038,0.055
2422,0.042,0.066
2423,0.039,0.059
2424,0.042,0.065
2425,0.038,0.055
2426,0.046,0.059
2427,0.033,0.054
2428,0.033,0.059
2429,0.048,0.058
2430,0.038,0.055
2431,0.043,0.047
2432,0.035,0.055
2433,0.043,0.071
2434,0.034,0.052
2435,0.037,0.064
2436,0.044,0.059
2437,0.032,0.057
2438,0.034,0.058
2439,0.039,0.07
2440,0.038,0.052
2441,0.041,0.055
2442,0.03,0.056
2443,0.036,0.055
2444,0.039,0.065
2445,0.033,0.058
2446,0.042,0.054
2447,0.04,0.062
2448,0.039,0.061
2449,0.044,0.067
2450,0.037,0.054
2451,0.044,0.064
2452,0.038,0.058
2453,0.034,0.062
2454,0.039,0.067
2455,0.048,0.05
2456,0.036,0.065
2457,0.044,0.057
2458,0.035,0.044
2459,0.046,0.069
2460,0.034,0.059
2461,0.045,0.067
2462,0.039,0.06
2463,0.045,0.053
2464,0.039,0.057
2465,0.039,0.052
2466,0.034,0.052
2467,0.043,0.061
2468,0.036,0.055
2469,0.047,0.063
2470,0.039,0.06
2471,0.034,0.05
2472,0.037,0.069
2473,0.047,0.066
2474,0.039,0.059
2475,0.038,0.069
2476,0.037,0.068
2477,0.043,0.067
2478,0.04,0.053
2479,0.038,0.055
2480,0.036,0.056
2481,0.044,0.06
2482,0.031,0.057
2483,0.041,0.059
2484,0.035,0.061
2485,0.034,0.067
2486,0.038,0.059
2487,0.042,0.054
2488,0.044,0.067
2489,0.045,0.056
2490,0.037,0.055
2491,0.044,0.05
2492,0.04,0.053
2493,0.037,0.048
2494,0.039,0.052
2495,0.04,0.057
2496,0.044,0.054
2497,0.046,0.075
2498,0.04,0.06
2499,0.039,0.067
2500,0.041,0.07
2501,0.036,0.057
2502,0.039,0.051
2503,0.038,0.056
2504,0.034,0.066
2505,0.041,0.06
2506,0.039,0.059
2507,0.042,0.067
2508,0.032,0.068
2509,0.037,0.063
2510,0.035,0.055
2511,0.042,0.067
2512,0.041,0.061
2513,0.05,0.054
2514,0.045,0.06
2515,0.035,0.061
2516,0.038,0.058
2517,0.038,0.057
2518,0.036,0.061
2519,0.037,0.062
2520,0.036,0.057
2521,0.046,0.057
2522,0.036,0.06
2523,0.04,0.06
2524,0.045,0.062
2525,0.04,0.06
2526,0.043,0.057
2527,0.05,0.055
2528,0.036,0.058
2529,0.043,0.063
2530,0.047,0.073
2531,0.043,0.056
2532,0.039,0.06
2533,0.04,0.056
2534,0.03,0.056
2535,0.039,0.058
2536,0.042,0.056
2537,0.038,0.061
2538,0.034,0.058
2539,0.034,0.058
2540,0.034,0.053
2541,0.037,0.052
2542,0.029,0.056
2543,0.041,0.064
2544,0.04,0.053
2545,0.04,0.06
2546,0.033,0.057
2547,0.045,0.047
2548,0.036,0.061
2549,0.037,0.058
2550,0.04,0.046
2551,0.039,0.055
2552,0.036,0.062
2553,0.038,0.06
2554,0.045,0.062
2555,0.04,0.057
2556,0.04,0.05
2557,0.036,0.065
2558,0.03,0.061
2559,0.033,0.058
2560,0.032,0.054
2561,0.035,0.057
2562,0.047,0.073
2563,0.041,0.06
2564,0.038,0.06
2565,0.044,0.059
2566,0.044,0.056
2567,0.037,0.066
2568,0.036,0.061
2569,0.037,0.062
2570,0.032,0.049
2571,0.036,0.055
2572,0.035,0.068
2573,0.041,0.06
2574,0.038,0.056
2575,0.036,0.063
2576,0.031,0.044
2577,0.042,0.055
2578,0.043,0.069
2579,0.044,0.052
2580,0.031,0.053
2581,0.039,0.06
2582,0.055,0.06
2583,0.04,0.058
2584,0.038,0.064
2585,0.032,0.05
2586,0.043,0.052
2587,0.032,0.051
2588,0.041,0.062
2589,0.044,0.059
2590,0.038,0.058
2591,0.034,0.045
2592,0.046,0.064
2593,0.038,0.062
2594,0.033,0.051
2595,0.045,0.061
2596,0.029,0.059
2597,0.041,0.067
2598,0.039,0.048
2599,0.036,0.06
2600,0.034,0.056
2601,0.037,0.049
2602,0.041,0.059
2603,0.035,0.058
2604,0.036,0.062
2605,0.035,0.062
2606,0.038,0.064
2607,0.037,0.064
2608,0.037,0.069
2609,0.033,0.06
2610,0.045,0.052
2611,0.032,0.051
2612,0.038,0.065
2613,0.039,0.055
2614,0.037,0.058
2615,0.04,0.066
2616,0.039,0.078
2617,0.037,0.059
2618,0.038,0.056
2619,0.038,0.06
2620,0.043,0.055
2621,0.031,0.052
2622,0.033,0.061
2623,0.044,0.055
2624,0.04,0.054
2625,0.051,0.062
2626,0.041,0.06
2627,0.049,0.078
2628,0.047,0.063
2629,0.034,0.053
2630,0.035,0.065
