Epoch,Train Error,Test Error
2606,0.031,0.04
2607,0.026,0.037
2608,0.03,0.039
2609,0.031,0.039
2610,0.022,0.037
2611,0.031,0.032
2612,0.028,0.038
2613,0.027,0.039
2614,0.027,0.042
2615,0.028,0.037
2616,0.032,0.05
2617,0.033,0.042
2618,0.032,0.041
2619,0.031,0.036
2620,0.029,0.038
2621,0.034,0.036
2622,0.025,0.043
2623,0.037,0.042
2624,0.024,0.042
2625,0.027,0.042
2626,0.032,0.04
2627,0.025,0.038
2628,0.036,0.043
2629,0.029,0.038
2630,0.026,0.042
2631,0.031,0.038
2632,0.031,0.046
2633,0.029,0.044
2634,0.032,0.036
2635,0.03,0.041
2636,0.026,0.034
2637,0.024,0.031
2638,0.025,0.033
2639,0.03,0.04
2640,0.03,0.036
2641,0.026,0.048
2642,0.022,0.041
2643,0.035,0.041
2644,0.027,0.038
2645,0.029,0.041
2646,0.025,0.041
2647,0.028,0.033
2648,0.029,0.037
2649,0.026,0.033
2650,0.025,0.037
2651,0.028,0.04
2652,0.03,0.039
2653,0.029,0.043
2654,0.029,0.035
2655,0.029,0.04
2656,0.033,0.039
2657,0.031,0.045
2658,0.027,0.035
2659,0.024,0.036
2660,0.027,0.038
2661,0.028,0.042
2662,0.028,0.034
2663,0.03,0.038
2664,0.031,0.043
2665,0.026,0.047
2666,0.03,0.036
2667,0.022,0.041
2668,0.03,0.055
2669,0.025,0.043
2670,0.026,0.041
2671,0.024,0.043
2672,0.03,0.046
2673,0.03,0.036
2674,0.034,0.04
2675,0.03,0.038
2676,0.03,0.045
2677,0.029,0.036
2678,0.031,0.043
2679,0.03,0.031
2680,0.03,0.04
2681,0.025,0.043
2682,0.025,0.045
2683,0.026,0.043
2684,0.025,0.036
2685,0.021,0.032
2686,0.029,0.045
2687,0.022,0.039
2688,0.026,0.034
2689,0.025,0.037
2690,0.03,0.039
2691,0.034,0.042
2692,0.026,0.038
2693,0.029,0.042
2694,0.021,0.041
2695,0.031,0.04
2696,0.024,0.037
2697,0.039,0.04
2698,0.028,0.048
2699,0.024,0.048
2700,0.029,0.038
2701,0.028,0.048
2702,0.024,0.041
2703,0.031,0.041
2704,0.029,0.04
2705,0.028,0.047
2706,0.034,0.03
2707,0.033,0.047
2708,0.028,0.029
2709,0.027,0.042
2710,0.029,0.041
2711,0.029,0.039
2712,0.029,0.029
2713,0.03,0.033
2714,0.033,0.032
2715,0.023,0.043
2716,0.035,0.038
2717,0.026,0.037
2718,0.027,0.037
2719,0.027,0.034
2720,0.024,0.05
2721,0.025,0.036
2722,0.03,0.038
2723,0.027,0.044
2724,0.029,0.04
2725,0.028,0.034
2726,0.032,0.034
2727,0.031,0.053
2728,0.028,0.039
2729,0.027,0.043
2730,0.029,0.031
2731,0.029,0.042
2732,0.03,0.042
2733,0.033,0.043
2734,0.031,0.042
2735,0.025,0.037
2736,0.03,0.048
2737,0.029,0.034
2738,0.027,0.041
2739,0.022,0.039
2740,0.026,0.037
2741,0.038,0.043
2742,0.03,0.041
2743,0.035,0.039
2744,0.031,0.037
2745,0.032,0.045
2746,0.031,0.035
2747,0.027,0.039
2748,0.032,0.038
2749,0.025,0.038
2750,0.032,0.047
2751,0.024,0.033
2752,0.027,0.041
2753,0.033,0.039
2754,0.03,0.044
2755,0.029,0.044
2756,0.024,0.032
2757,0.025,0.038
2758,0.028,0.038
2759,0.036,0.045
2760,0.021,0.033
2761,0.028,0.037
2762,0.026,0.04
2763,0.027,0.039
2764,0.031,0.035
2765,0.022,0.038
2766,0.022,0.037
2767,0.027,0.036
2768,0.027,0.037
2769,0.028,0.048
2770,0.029,0.034
2771,0.034,0.048
2772,0.034,0.045
2773,0.029,0.039
2774,0.027,0.039
2775,0.029,0.045
2776,0.024,0.037
2777,0.03,0.036
2778,0.026,0.04
2779,0.028,0.041
2780,0.029,0.036
2781,0.03,0.044
2782,0.031,0.035
2783,0.031,0.043
2784,0.025,0.038
2785,0.029,0.047
2786,0.028,0.038
2787,0.028,0.035
2788,0.023,0.039
2789,0.026,0.043
2790,0.026,0.045
2791,0.027,0.034
2792,0.03,0.041
2793,0.027,0.044
2794,0.027,0.034
2795,0.022,0.043
2796,0.026,0.039
2797,0.026,0.031
2798,0.028,0.046
2799,0.026,0.037
2800,0.03,0.042
2801,0.025,0.039
2802,0.027,0.034
2803,0.027,0.045
2804,0.023,0.031
2805,0.028,0.035
2806,0.03,0.038
2807,0.025,0.036
2808,0.028,0.032
2809,0.034,0.051
2810,0.027,0.042
2811,0.026,0.044
2812,0.03,0.034
2813,0.027,0.04
2814,0.026,0.038
2815,0.03,0.036
2816,0.028,0.044
2817,0.03,0.045
2818,0.029,0.035
2819,0.03,0.039
2820,0.035,0.039
2821,0.029,0.049
2822,0.025,0.041
2823,0.03,0.035
2824,0.028,0.033
2825,0.027,0.04
2826,0.031,0.04
2827,0.027,0.031
2828,0.019,0.038
2829,0.027,0.043
2830,0.028,0.041
2831,0.026,0.045
2832,0.033,0.046
2833,0.03,0.041
2834,0.031,0.035
2835,0.026,0.036
2836,0.027,0.046
2837,0.022,0.042
2838,0.027,0.038
2839,0.033,0.04
2840,0.026,0.039
2841,0.026,0.033
2842,0.027,0.04
2843,0.025,0.036
2844,0.027,0.038
2845,0.03,0.033
2846,0.029,0.038
2847,0.027,0.041
2848,0.028,0.048
2849,0.029,0.04
2850,0.037,0.046
2851,0.022,0.031
2852,0.036,0.049
2853,0.023,0.039
2854,0.029,0.041
2855,0.032,0.033
2856,0.028,0.035
2857,0.027,0.036
2858,0.027,0.033
2859,0.03,0.035
2860,0.027,0.037
2861,0.03,0.039
2862,0.026,0.035
2863,0.021,0.037
2864,0.024,0.035
2865,0.032,0.042
2866,0.031,0.047
2867,0.035,0.038
2868,0.023,0.038
2869,0.024,0.048
2870,0.028,0.026
2871,0.028,0.037
2872,0.025,0.038
2873,0.026,0.036
2874,0.028,0.036
2875,0.031,0.037
2876,0.025,0.038
2877,0.03,0.044
2878,0.026,0.04
2879,0.026,0.037
2880,0.025,0.038
2881,0.027,0.033
2882,0.028,0.04
2883,0.026,0.043
2884,0.029,0.043
2885,0.03,0.045
2886,0.022,0.035
2887,0.022,0.042
2888,0.026,0.049
2889,0.024,0.035
2890,0.031,0.041
2891,0.026,0.031
2892,0.028,0.04
2893,0.026,0.045
2894,0.03,0.045
2895,0.027,0.039
2896,0.035,0.04
2897,0.031,0.038
2898,0.023,0.044
2899,0.026,0.04
2900,0.029,0.036
2901,0.032,0.04
2902,0.024,0.041
2903,0.023,0.037
2904,0.029,0.042
2905,0.031,0.034
2906,0.03,0.046
2907,0.037,0.046
2908,0.028,0.041
2909,0.028,0.043
2910,0.025,0.037
2911,0.032,0.04
2912,0.024,0.04
2913,0.023,0.039
2914,0.03,0.034
2915,0.029,0.036
2916,0.025,0.042
2917,0.027,0.036
2918,0.027,0.043
2919,0.031,0.037
2920,0.026,0.042
2921,0.028,0.048
2922,0.023,0.038
2923,0.026,0.036
2924,0.024,0.041
2925,0.03,0.044
2926,0.024,0.036
2927,0.023,0.039
2928,0.026,0.032
2929,0.035,0.05
2930,0.03,0.049
2931,0.027,0.038
2932,0.029,0.037
2933,0.023,0.038
2934,0.024,0.035
2935,0.027,0.034
2936,0.029,0.046
2937,0.027,0.034
2938,0.026,0.046
2939,0.029,0.036
2940,0.031,0.041
2941,0.027,0.04
2942,0.032,0.039
2943,0.035,0.037
2944,0.032,0.046
2945,0.027,0.037
2946,0.026,0.037
2947,0.039,0.042
2948,0.028,0.044
2949,0.027,0.04
2950,0.026,0.042
2951,0.025,0.041
2952,0.029,0.038
2953,0.029,0.032
2954,0.021,0.039
2955,0.03,0.039
2956,0.031,0.045
2957,0.03,0.032
2958,0.025,0.032
2959,0.031,0.043
2960,0.029,0.037
2961,0.03,0.031
2962,0.027,0.039
2963,0.032,0.047
2964,0.028,0.04
2965,0.028,0.04
2966,0.029,0.046
2967,0.025,0.04
2968,0.031,0.038
2969,0.032,0.038
2970,0.029,0.041
2971,0.029,0.038
2972,0.027,0.04
2973,0.037,0.044
2974,0.025,0.044
2975,0.024,0.04
2976,0.027,0.036
2977,0.029,0.048
2978,0.03,0.039
2979,0.031,0.038
2980,0.031,0.046
2981,0.028,0.04
2982,0.032,0.039
2983,0.024,0.034
2984,0.026,0.037
2985,0.025,0.044
2986,0.025,0.037
2987,0.028,0.044
2988,0.033,0.048
2989,0.025,0.039
2990,0.031,0.041
2991,0.027,0.047
2992,0.026,0.045
2993,0.028,0.038
2994,0.029,0.036
2995,0.025,0.045
2996,0.029,0.03
2997,0.026,0.048
2998,0.027,0.034
2999,0.024,0.045
3000,0.031,0.033
3001,0.026,0.042
3002,0.029,0.047
3003,0.022,0.039
3004,0.037,0.041
3005,0.031,0.038
3006,0.029,0.037
3007,0.031,0.043
3008,0.029,0.039
3009,0.022,0.033
3010,0.025,0.039
3011,0.031,0.043
3012,0.036,0.045
3013,0.027,0.044
3014,0.025,0.035
3015,0.029,0.037
3016,0.025,0.044
3017,0.028,0.039
3018,0.03,0.051
3019,0.026,0.043
3020,0.026,0.033
3021,0.033,0.033
3022,0.029,0.032
3023,0.029,0.041
3024,0.03,0.04
3025,0.027,0.038
3026,0.034,0.044
3027,0.031,0.037
3028,0.029,0.043
3029,0.026,0.04
3030,0.024,0.035
3031,0.027,0.038
3032,0.034,0.036
3033,0.026,0.034
3034,0.029,0.047
3035,0.026,0.037
3036,0.024,0.039
3037,0.03,0.039
3038,0.03,0.046
3039,0.029,0.04
3040,0.034,0.046
3041,0.027,0.041
3042,0.028,0.038
3043,0.03,0.034
3044,0.03,0.039
3045,0.024,0.04
3046,0.026,0.039
3047,0.032,0.033
3048,0.032,0.036
3049,0.031,0.043
3050,0.024,0.04
3051,0.028,0.04
3052,0.029,0.037
3053,0.032,0.037
3054,0.036,0.044
3055,0.025,0.04
3056,0.026,0.041
3057,0.031,0.05
3058,0.034,0.037
3059,0.029,0.034
3060,0.029,0.045
3061,0.025,0.036
3062,0.027,0.037
3063,0.024,0.036
3064,0.037,0.041
3065,0.027,0.037
3066,0.031,0.039
3067,0.03,0.042
3068,0.026,0.042
3069,0.03,0.042
3070,0.029,0.036
3071,0.027,0.038
3072,0.024,0.042
3073,0.025,0.036
3074,0.026,0.038
3075,0.028,0.041
3076,0.028,0.038
3077,0.032,0.039
3078,0.03,0.031
3079,0.023,0.033
3080,0.026,0.035
3081,0.025,0.036
3082,0.029,0.038
3083,0.026,0.035
3084,0.03,0.041
3085,0.029,0.034
3086,0.03,0.038
3087,0.028,0.039
3088,0.029,0.039
3089,0.026,0.047
3090,0.034,0.039
3091,0.028,0.047
3092,0.032,0.032
3093,0.034,0.039
3094,0.029,0.036
3095,0.026,0.039
3096,0.029,0.04
3097,0.026,0.043
3098,0.033,0.035
3099,0.031,0.037
3100,0.026,0.043
3101,0.032,0.05
3102,0.032,0.05
3103,0.026,0.03
3104,0.034,0.039
3105,0.023,0.036
3106,0.026,0.035
3107,0.036,0.04
3108,0.029,0.041
3109,0.033,0.05
3110,0.031,0.048
3111,0.027,0.042
3112,0.025,0.036
3113,0.032,0.053
3114,0.029,0.04
3115,0.028,0.036
3116,0.028,0.043
3117,0.026,0.039
3118,0.027,0.04
3119,0.029,0.045
3120,0.029,0.049
3121,0.03,0.046
3122,0.033,0.036
3123,0.035,0.034
3124,0.025,0.039
3125,0.029,0.04
3126,0.031,0.037
3127,0.03,0.044
3128,0.023,0.034
3129,0.032,0.038
3130,0.026,0.036
3131,0.028,0.042
3132,0.033,0.037
3133,0.025,0.036
3134,0.028,0.046
3135,0.034,0.041
3136,0.031,0.036
3137,0.028,0.04
3138,0.025,0.047
3139,0.027,0.039
3140,0.033,0.037
3141,0.026,0.053
3142,0.024,0.044
3143,0.028,0.043
3144,0.037,0.039
3145,0.028,0.034
3146,0.024,0.037
3147,0.023,0.041
3148,0.028,0.044
3149,0.031,0.045
3150,0.023,0.034
3151,0.028,0.039
3152,0.024,0.032
3153,0.027,0.033
3154,0.032,0.044
3155,0.027,0.037
3156,0.03,0.042
3157,0.031,0.043
3158,0.025,0.044
3159,0.025,0.038
3160,0.024,0.036
3161,0.024,0.039
3162,0.03,0.033
3163,0.028,0.045
3164,0.025,0.037
3165,0.031,0.043
3166,0.021,0.038
3167,0.034,0.044
3168,0.036,0.031
3169,0.03,0.034
3170,0.028,0.04
3171,0.027,0.044
3172,0.029,0.048
3173,0.025,0.048
3174,0.031,0.032
3175,0.034,0.043
3176,0.03,0.041
3177,0.034,0.039
3178,0.021,0.043
3179,0.031,0.048
3180,0.03,0.043
3181,0.026,0.046
3182,0.03,0.039
3183,0.026,0.034
3184,0.024,0.046
3185,0.029,0.041
3186,0.026,0.041
3187,0.031,0.037
3188,0.031,0.045
3189,0.022,0.037
3190,0.029,0.039
3191,0.022,0.041
3192,0.029,0.032
3193,0.026,0.034
3194,0.026,0.029
3195,0.028,0.043
3196,0.028,0.038
3197,0.029,0.042
3198,0.032,0.051
3199,0.023,0.035
3200,0.023,0.033
3201,0.03,0.041
3202,0.023,0.036
3203,0.03,0.04
3204,0.026,0.04
3205,0.027,0.041
3206,0.029,0.041
3207,0.027,0.038
3208,0.029,0.046
3209,0.026,0.042
3210,0.028,0.045
3211,0.028,0.042
3212,0.023,0.046
3213,0.027,0.041
3214,0.026,0.039
3215,0.027,0.042
3216,0.029,0.041
3217,0.027,0.046
3218,0.03,0.056
3219,0.029,0.04
3220,0.03,0.041
3221,0.025,0.038
3222,0.032,0.033
3223,0.031,0.043
3224,0.028,0.033
3225,0.026,0.041
3226,0.024,0.035
3227,0.028,0.03
3228,0.024,0.033
3229,0.03,0.041
3230,0.028,0.036
3231,0.024,0.041
3232,0.03,0.037
3233,0.027,0.038
3234,0.024,0.034
3235,0.025,0.035
3236,0.031,0.037
3237,0.029,0.04
3238,0.033,0.037
3239,0.024,0.039
3240,0.028,0.041
3241,0.022,0.033
3242,0.027,0.041
3243,0.032,0.033
3244,0.028,0.039
3245,0.026,0.035
3246,0.026,0.047
3247,0.031,0.037
3248,0.024,0.03
3249,0.023,0.037
3250,0.021,0.036
3251,0.025,0.039
3252,0.024,0.037
3253,0.03,0.049
3254,0.035,0.046
3255,0.029,0.033
3256,0.029,0.041
3257,0.032,0.042
3258,0.023,0.038
3259,0.033,0.046
3260,0.029,0.046
3261,0.029,0.036
3262,0.037,0.037
3263,0.026,0.044
3264,0.039,0.049
3265,0.025,0.039
3266,0.03,0.046
3267,0.033,0.04
3268,0.028,0.033
3269,0.026,0.04
3270,0.026,0.038
3271,0.023,0.038
3272,0.026,0.041
3273,0.023,0.043
3274,0.026,0.036
3275,0.03,0.036
3276,0.026,0.045
3277,0.029,0.039
3278,0.028,0.033
3279,0.029,0.04
3280,0.036,0.048
3281,0.028,0.041
3282,0.025,0.037
3283,0.033,0.03
3284,0.025,0.039
3285,0.025,0.039
3286,0.026,0.036
3287,0.029,0.036
3288,0.028,0.046
3289,0.03,0.036
3290,0.031,0.029
3291,0.034,0.042
3292,0.033,0.036
3293,0.028,0.04
3294,0.03,0.038
3295,0.026,0.038
3296,0.033,0.038
3297,0.037,0.047
3298,0.033,0.039
3299,0.029,0.038
3300,0.026,0.034
3301,0.023,0.037
3302,0.031,0.038
3303,0.027,0.036
3304,0.026,0.042
3305,0.025,0.042
3306,0.032,0.039
3307,0.035,0.046
3308,0.027,0.045
3309,0.025,0.04
3310,0.032,0.046
3311,0.028,0.043
3312,0.031,0.044
3313,0.026,0.045
3314,0.031,0.039
3315,0.035,0.043
3316,0.033,0.036
3317,0.028,0.047
3318,0.026,0.039
3319,0.035,0.046
3320,0.021,0.039
3321,0.03,0.046
3322,0.03,0.047
3323,0.024,0.042
3324,0.032,0.04
3325,0.025,0.04
3326,0.029,0.043
3327,0.04,0.037
3328,0.026,0.038
3329,0.032,0.048
3330,0.029,0.04
3331,0.027,0.041
3332,0.027,0.038
3333,0.03,0.041
3334,0.033,0.035
3335,0.028,0.033
3336,0.024,0.046
3337,0.029,0.049
3338,0.033,0.037
3339,0.024,0.041
3340,0.028,0.036
3341,0.023,0.041
3342,0.024,0.039
3343,0.027,0.045
3344,0.032,0.041
3345,0.029,0.044
3346,0.026,0.034
3347,0.025,0.042
3348,0.025,0.044
3349,0.027,0.036
3350,0.028,0.048
3351,0.029,0.038
3352,0.028,0.044
3353,0.036,0.041
3354,0.027,0.026
3355,0.028,0.038
3356,0.033,0.039
3357,0.033,0.035
3358,0.035,0.046
3359,0.033,0.043
3360,0.023,0.042
3361,0.029,0.038
3362,0.029,0.037
3363,0.028,0.035
3364,0.031,0.046
3365,0.029,0.039
3366,0.027,0.043
3367,0.033,0.036
3368,0.025,0.041
3369,0.024,0.032
3370,0.029,0.034
3371,0.03,0.033
3372,0.029,0.039
3373,0.03,0.034
3374,0.029,0.04
3375,0.027,0.03
3376,0.028,0.04
3377,0.024,0.042
3378,0.026,0.038
3379,0.023,0.044
3380,0.031,0.037
3381,0.03,0.038
3382,0.027,0.034
3383,0.027,0.039
3384,0.028,0.028
3385,0.03,0.038
3386,0.031,0.044
3387,0.029,0.044
3388,0.031,0.05
3389,0.026,0.043
3390,0.034,0.046
3391,0.03,0.04
3392,0.029,0.043
3393,0.027,0.041
3394,0.026,0.039
3395,0.027,0.045
3396,0.031,0.044
3397,0.03,0.044
3398,0.029,0.044
3399,0.027,0.044
3400,0.028,0.037
3401,0.031,0.04
3402,0.029,0.043
3403,0.032,0.043
3404,0.033,0.04
3405,0.03,0.038
3406,0.031,0.038
3407,0.027,0.041
3408,0.032,0.029
3409,0.028,0.04
3410,0.028,0.042
3411,0.028,0.043
3412,0.026,0.041
3413,0.035,0.04
3414,0.032,0.038
3415,0.028,0.036
3416,0.026,0.039
3417,0.028,0.049
3418,0.025,0.04
3419,0.03,0.039
3420,0.026,0.036
3421,0.024,0.036
3422,0.025,0.045
3423,0.035,0.036
3424,0.027,0.035
3425,0.029,0.035
3426,0.027,0.033
3427,0.034,0.052
3428,0.032,0.045
3429,0.021,0.037
3430,0.025,0.036
3431,0.029,0.038
3432,0.035,0.033
3433,0.028,0.035
3434,0.026,0.033
3435,0.028,0.049
3436,0.031,0.036
3437,0.031,0.036
3438,0.026,0.035
3439,0.023,0.041
3440,0.033,0.037
3441,0.027,0.042
3442,0.027,0.034
3443,0.03,0.045
3444,0.029,0.033
3445,0.025,0.033
3446,0.025,0.041
3447,0.032,0.038
3448,0.029,0.037
3449,0.03,0.038
3450,0.031,0.038
3451,0.029,0.033
3452,0.026,0.046
3453,0.029,0.041
3454,0.028,0.035
3455,0.025,0.039
3456,0.029,0.036
3457,0.027,0.044
3458,0.025,0.039
3459,0.024,0.033
3460,0.028,0.028
3461,0.028,0.039
3462,0.023,0.041
3463,0.024,0.035
3464,0.026,0.035
3465,0.032,0.041
3466,0.023,0.038
3467,0.027,0.048
3468,0.027,0.039
3469,0.031,0.036
3470,0.032,0.041
3471,0.029,0.033
3472,0.029,0.04
3473,0.028,0.038
3474,0.032,0.044
3475,0.025,0.036
3476,0.029,0.044
3477,0.024,0.036
3478,0.027,0.043
3479,0.034,0.042
3480,0.029,0.035
3481,0.031,0.039
3482,0.025,0.042
3483,0.029,0.044
3484,0.022,0.031
3485,0.03,0.039
3486,0.038,0.044
3487,0.028,0.036
3488,0.035,0.046
3489,0.023,0.038
3490,0.031,0.044
3491,0.031,0.038
3492,0.028,0.043
3493,0.027,0.037
3494,0.025,0.033
3495,0.029,0.042
3496,0.028,0.039
3497,0.03,0.038
3498,0.021,0.036
3499,0.029,0.049
3500,0.023,0.04
3501,0.023,0.029
3502,0.034,0.041
3503,0.03,0.039
3504,0.026,0.047
3505,0.026,0.03
3506,0.029,0.039
3507,0.03,0.036
3508,0.032,0.042
3509,0.032,0.038
3510,0.023,0.039
3511,0.027,0.048
3512,0.026,0.045
3513,0.026,0.045
3514,0.027,0.038
3515,0.025,0.032
3516,0.026,0.038
3517,0.026,0.037
3518,0.032,0.034
3519,0.025,0.044
3520,0.032,0.041
3521,0.035,0.042
3522,0.025,0.043
3523,0.027,0.038
3524,0.028,0.044
3525,0.029,0.037
3526,0.033,0.049
3527,0.028,0.035
3528,0.029,0.029
3529,0.027,0.037
3530,0.029,0.039
3531,0.022,0.034
3532,0.032,0.048
3533,0.026,0.04
3534,0.026,0.035
3535,0.028,0.042
3536,0.022,0.043
3537,0.027,0.04
3538,0.029,0.043
3539,0.027,0.047
3540,0.032,0.032
3541,0.03,0.042
3542,0.033,0.038
3543,0.026,0.034
3544,0.023,0.037
3545,0.025,0.039
3546,0.028,0.041
3547,0.028,0.037
3548,0.022,0.041
3549,0.029,0.034
3550,0.029,0.035
3551,0.026,0.039
3552,0.024,0.033
3553,0.022,0.038
3554,0.027,0.043
3555,0.037,0.039
3556,0.033,0.039
3557,0.025,0.044
3558,0.027,0.044
3559,0.025,0.037
3560,0.029,0.042
3561,0.03,0.039
3562,0.029,0.044
3563,0.029,0.041
3564,0.028,0.041
3565,0.027,0.035
3566,0.027,0.035
3567,0.021,0.039
3568,0.031,0.041
3569,0.025,0.037
3570,0.025,0.035
3571,0.027,0.04
3572,0.029,0.035
3573,0.032,0.047
3574,0.031,0.037
3575,0.03,0.045
3576,0.023,0.04
3577,0.027,0.041
3578,0.028,0.038
3579,0.028,0.043
3580,0.028,0.047
3581,0.03,0.038
3582,0.029,0.042
3583,0.029,0.038
3584,0.024,0.041
3585,0.028,0.046
3586,0.029,0.045
3587,0.026,0.039
3588,0.035,0.045
3589,0.023,0.034
3590,0.032,0.04
3591,0.028,0.038
3592,0.026,0.043
3593,0.038,0.039
3594,0.028,0.043
3595,0.03,0.041
3596,0.023,0.04
3597,0.026,0.038
3598,0.026,0.039
3599,0.025,0.04
3600,0.033,0.038
3601,0.03,0.046
3602,0.025,0.034
3603,0.022,0.033
3604,0.031,0.045
3605,0.025,0.037
3606,0.03,0.039
3607,0.028,0.04
3608,0.022,0.039
3609,0.03,0.04
3610,0.026,0.036
3611,0.031,0.029
3612,0.028,0.037
3613,0.025,0.042
3614,0.026,0.042
3615,0.024,0.038
3616,0.028,0.046
3617,0.027,0.035
3618,0.024,0.043
3619,0.027,0.037
3620,0.025,0.035
3621,0.023,0.043
3622,0.027,0.046
3623,0.03,0.047
3624,0.032,0.035
3625,0.023,0.041
3626,0.019,0.034
3627,0.03,0.032
3628,0.035,0.038
3629,0.03,0.043
3630,0.024,0.038
3631,0.027,0.034
3632,0.033,0.04
3633,0.025,0.035
3634,0.028,0.038
3635,0.026,0.036
3636,0.032,0.038
3637,0.03,0.037
3638,0.029,0.049
3639,0.026,0.042
3640,0.032,0.04
3641,0.024,0.039
3642,0.026,0.039
3643,0.023,0.032
3644,0.032,0.033
3645,0.029,0.043
3646,0.029,0.044
3647,0.027,0.048
3648,0.028,0.044
3649,0.032,0.04
3650,0.026,0.04
3651,0.026,0.043
3652,0.028,0.036
3653,0.03,0.041
3654,0.021,0.042
3655,0.024,0.037
3656,0.033,0.04
3657,0.035,0.045
3658,0.027,0.047
3659,0.031,0.037
3660,0.025,0.041
3661,0.027,0.036
3662,0.029,0.039
3663,0.032,0.043
3664,0.032,0.04
3665,0.022,0.04
3666,0.027,0.045
3667,0.032,0.04
3668,0.027,0.045
3669,0.026,0.038
3670,0.029,0.041
3671,0.025,0.037
3672,0.028,0.044
3673,0.027,0.032
3674,0.029,0.032
3675,0.028,0.046
3676,0.028,0.04
3677,0.031,0.041
3678,0.023,0.029
3679,0.028,0.035
3680,0.028,0.033
3681,0.033,0.033
3682,0.024,0.041
3683,0.025,0.038
3684,0.028,0.035
3685,0.029,0.042
3686,0.034,0.043
3687,0.027,0.038
3688,0.025,0.033
3689,0.03,0.04
3690,0.032,0.04
3691,0.027,0.044
3692,0.035,0.037
3693,0.03,0.041
3694,0.029,0.042
3695,0.033,0.037
3696,0.031,0.043
3697,0.028,0.038
3698,0.03,0.04
3699,0.028,0.04
3700,0.026,0.041
3701,0.027,0.04
3702,0.023,0.035
3703,0.026,0.034
3704,0.028,0.038
3705,0.028,0.04
3706,0.025,0.033
3707,0.026,0.04
3708,0.021,0.036
3709,0.03,0.038
3710,0.023,0.036
3711,0.028,0.037
3712,0.03,0.032
3713,0.02,0.035
3714,0.032,0.034
3715,0.022,0.037
3716,0.026,0.046
3717,0.035,0.043
3718,0.035,0.045
3719,0.027,0.031
3720,0.023,0.039
3721,0.03,0.046
3722,0.03,0.037
3723,0.032,0.041
3724,0.029,0.042
3725,0.032,0.039
3726,0.032,0.046
3727,0.027,0.044
3728,0.027,0.041
3729,0.027,0.04
3730,0.032,0.043
3731,0.027,0.047
3732,0.025,0.039
3733,0.033,0.05
3734,0.026,0.04
3735,0.031,0.053
3736,0.026,0.039
3737,0.027,0.042
3738,0.025,0.041
3739,0.028,0.034
3740,0.025,0.034
3741,0.025,0.035
3742,0.032,0.042
3743,0.022,0.032
3744,0.025,0.037
3745,0.026,0.035
3746,0.035,0.047
3747,0.025,0.042
3748,0.029,0.037
3749,0.026,0.035
3750,0.024,0.037
3751,0.023,0.029
3752,0.029,0.034
3753,0.029,0.044
3754,0.028,0.042
3755,0.026,0.035
3756,0.028,0.035
3757,0.023,0.041
3758,0.037,0.039
3759,0.024,0.045
3760,0.024,0.036
3761,0.019,0.037
3762,0.028,0.042
3763,0.034,0.042
3764,0.024,0.045
3765,0.033,0.049
3766,0.03,0.043
3767,0.031,0.038
3768,0.028,0.044
3769,0.027,0.043
3770,0.024,0.034
3771,0.029,0.035
3772,0.026,0.038
3773,0.026,0.036
3774,0.031,0.039
3775,0.028,0.04
3776,0.026,0.046
3777,0.035,0.042
3778,0.025,0.036
3779,0.023,0.035
3780,0.029,0.043
3781,0.028,0.038
3782,0.035,0.036
3783,0.03,0.047
3784,0.026,0.046
3785,0.032,0.037
3786,0.04,0.038
3787,0.031,0.036
3788,0.028,0.038
3789,0.026,0.039
3790,0.024,0.043
3791,0.028,0.039
3792,0.032,0.036
3793,0.026,0.04
3794,0.025,0.042
3795,0.023,0.036
3796,0.031,0.045
3797,0.033,0.044
3798,0.029,0.041
3799,0.03,0.038
3800,0.024,0.039
3801,0.028,0.038
3802,0.025,0.04
3803,0.029,0.036
3804,0.024,0.038
3805,0.032,0.039
3806,0.028,0.044
3807,0.026,0.033
3808,0.026,0.034
3809,0.028,0.038
3810,0.027,0.044
3811,0.029,0.036
3812,0.024,0.041
3813,0.029,0.042
3814,0.029,0.042
3815,0.026,0.037
3816,0.028,0.034
3817,0.031,0.047
3818,0.025,0.042
3819,0.03,0.045
3820,0.03,0.051
3821,0.029,0.055
3822,0.028,0.042
3823,0.036,0.046
3824,0.029,0.042
3825,0.031,0.04
3826,0.035,0.047
3827,0.026,0.042
3828,0.031,0.038
3829,0.022,0.039
3830,0.03,0.04
3831,0.035,0.042
3832,0.036,0.043
3833,0.028,0.037
3834,0.027,0.038
3835,0.029,0.041
3836,0.028,0.039
3837,0.028,0.039
3838,0.029,0.035
3839,0.028,0.037
3840,0.027,0.039
3841,0.036,0.036
3842,0.031,0.051
3843,0.029,0.045
3844,0.027,0.04
3845,0.031,0.041
3846,0.025,0.039
3847,0.027,0.036
3848,0.03,0.043
3849,0.026,0.035
3850,0.023,0.036
3851,0.028,0.046
3852,0.03,0.048
3853,0.031,0.045
3854,0.025,0.042
3855,0.03,0.041
3856,0.027,0.038
3857,0.027,0.041
3858,0.022,0.038
3859,0.029,0.037
3860,0.029,0.042
3861,0.029,0.037
3862,0.027,0.037
3863,0.031,0.037
3864,0.028,0.038
3865,0.029,0.042
3866,0.03,0.043
3867,0.034,0.048
3868,0.027,0.036
3869,0.028,0.044
3870,0.029,0.046
3871,0.026,0.04
3872,0.031,0.038
3873,0.026,0.037
3874,0.029,0.053
3875,0.025,0.039
3876,0.024,0.035
